uid,compound,count
7257949,95303,3
7257949,293018,1
7257949,681843,3
7257949,156578,2
7257949,92289,3
7257949,357813,1
7257949,164680,1
7257949,448495,1
7257949,101800,2
7257949,156537,1
7257949,20011,1
7257949,2760772,5
7257949,94691,1
7257949,445509,1
7257949,78312,1
7257949,922090,2
7257949,17045,2
7257949,253003,2
7257949,968824,1
7257949,25968,2
7257949,214225,1
7257949,8579,1
7257949,49815,1
7257949,253925,3
7257949,30141,3
7257949,4098,6
7257949,404991,2
7257949,481279,1
7257949,346513,1
7257949,26539,1
7257949,748666,1
7257949,1040273,1
7257949,1583927,2
7257949,252688,2
7257949,147867,3
7257949,869933,1
7257949,651707,1
7257949,3692791,6
7257949,355753,1
7257949,299138,1
7257949,1031263,3
7257949,743144,1
7257949,1562910,1
7257949,89603,2
7257949,3737935,1
7257949,16234,1
7257949,1984638,1
7257949,691567,1
7257949,1413634,5
7257949,17048,2
7257949,49994,5
7257949,163087,1
7257949,235339,3
7257949,242078,1
7257949,17431,2
7257949,321772,1
7257949,115366,6
7257949,18267,1
7257949,560151,1
7257949,457390,4
7257949,951765,2
7257949,252362,3
7257949,564409,1
7257949,305220,1
7257949,978221,5
7257949,305662,1
7257949,822722,4
7257949,2564626,1
7257949,97823,7
7257949,1078485,1
7257949,182659,1
7257949,198028,1
7257949,32885,2
7257949,623398,1
7257949,53294,10
7257949,1647819,1
7257949,328008,1
7257949,29041,3
7257949,185474,1
7257949,92169,2
7257949,1323314,2
7257949,207740,1
7257949,12843,1
7257949,734688,1
7257949,1251452,1
7257949,878565,1
7257949,620816,2
7257949,163275,2
7257949,1383718,3
7257949,91400,1
7257949,357781,1
7257949,208775,2
7257949,11890,7
7257949,11855,7
7257949,72165,2
7257949,2760979,1
7257949,89600,2
7257949,104198,1
7257949,1432393,2
7257949,3020892,4
7257949,339562,1
7257949,521418,1
7257949,60276,1
7257949,3740036,1
7257949,2441115,2
7257949,481277,2
7257949,98263,11
7257949,741164,1
7257949,32704,5
7257949,28112,1
7257949,127797,1
7257949,92164,2
7257949,325678,1
7257949,1146392,3
7257949,4420,2
7257949,249368,4
7257949,785180,1
7257949,187374,1
7257949,211228,1
7257949,209468,1
7257949,70697,1
7257949,102942,4
7257949,72173,1
7257949,127806,1
7257949,96024,2
7257949,70696,1
7257949,451785,1
7257949,1029541,3
7257949,83804,2
7257949,101094,1
7257949,835257,3
7257949,1550725,1
7257949,1159851,3
7257949,235334,3
7257949,2250248,1
7257949,338301,7
7257949,19600,1
7257949,26923,4
7257949,931024,1
7257949,210989,1
7257949,147933,2
7257949,1773773,3
7257949,30206,1
7257949,251858,1
7257949,49053,14
7257949,126339,1
7257949,400776,1
7257949,31116,1
7257949,38259,1
7257949,768293,2
7257949,741165,1
7257949,251948,2
7257949,342467,1
7257949,356591,2
7257949,845913,1
7257949,1402713,1
7257949,119714,16
7257949,180357,4
7257949,2951202,1
7257949,128097,1
7257949,2299019,11
7257949,321619,1
7257949,651833,9
7257949,579897,1
7257949,1148255,1
7257949,114286,1
7257949,209469,2
7257949,300095,1
7257949,102643,1
7257949,403503,1
7257949,463605,1
7257949,379002,2
7257949,105140,1
7257949,1965843,3
7257949,25847,2
7257949,57788,3
7257949,1359621,1
7257949,57867,1
7257949,1303081,1
7257949,278835,7
7257949,10753,1
7257949,110527,2
7257949,60341,3
7257949,214727,1
7257949,119858,5
7257949,144600,5
7257949,94701,2
7257949,17110,1
7257949,92239,1
7257949,185472,1
7257949,8256,5
7257949,367715,5
7257949,3859,1
7257949,1546071,4
7257949,196068,1
7257949,139485,2
7257949,119923,1
7257949,1640859,1
7257949,115370,7
7257949,1942755,1
7257949,314187,1
7257949,92378,1
7257949,101796,1
7257949,3221422,2
7257949,1966369,3
7257949,1985342,1
7257949,66104,1
7257949,454298,6
7257949,398229,1
7257949,1042808,1
7257949,1746254,4
7257949,161154,3
7257949,50860,3
7257949,84971,1
7257949,879717,3
7257949,523982,3
7257949,147532,4
7257949,204871,4
7257949,254985,1
7257949,585318,19
7257949,19223,1
7257949,102941,3
7257949,91599,4
7257949,53552,2
7257949,26827,1
7257949,328105,2
7257949,29040,4
7257949,95261,3
7257949,121942,5
7257949,143619,1
7257949,72172,1
7257949,2021830,3
7257949,924173,1
7257949,180360,4
7257949,102685,1
7257949,25991,1
7257949,331414,2
7257949,209466,6
7257949,57197,1
7257949,149056,1
7257949,115371,6
7257949,1180003,11
7257949,296671,1
7257949,464663,2
7257949,402667,1
7257949,1150267,1
7257949,94903,3
7257949,1178834,3
7257949,158991,1
7257949,1414708,1
7257949,2651348,4
7257949,92288,3
7257949,253654,2
7257949,13744,1
7257949,481179,9
7257949,1432401,3
7257949,358052,1
7257949,751497,1
7257949,392831,2
7257949,383832,1
7257949,368398,1
7257949,2692654,2
7257949,366697,1
7257949,26829,1
7257949,10623,1
7257949,95262,2
7257949,19732,1
7257949,149042,5
7257949,210495,6
7257949,1413635,2
7257949,314181,1
7257949,413644,1
7257949,3851,2
7257949,65991,1
7257949,252163,2
7257949,199535,1
7257949,643284,1
7257949,356622,1
7257949,2074956,1
7257949,91939,2
7257949,58342,2
7257949,3460240,5
7257949,14747,1
7257949,545106,2
7257949,60450,2
7257949,94927,1
7257949,833603,5
7257949,17108,1
7257949,368400,1
7257949,254149,2
7257949,28617,3
7257949,49663,4
7257949,95255,1
7257949,1941752,1
7257949,55809,1
7257949,719103,3
7257949,11862,8
7257949,318620,3
7257949,66075,1
7257949,115372,6
7257949,186310,1
7257949,16119,1
7257949,149130,3
7257949,464659,4
7257949,2678700,1
7257949,482768,1
7257949,887032,2
7257949,209520,1
7257949,1004664,1
7257949,57707,2
7257949,49444,6
7257949,11891,10
7257949,1967426,2
7257949,140477,2
7257949,405640,1
7257949,141589,11
7257949,343768,3
7257949,266456,1
7257949,18580,4
7257949,485297,1
7257949,90246,1
7257949,26826,1
7257949,3211,1
7257949,582950,19
7257949,3950,3
7257949,151203,2
7257949,79468,1
7257949,704792,1
7257949,145463,10
7257949,3858,1
7257949,89902,4
7257949,30204,1
7257949,395700,2
7257949,1152245,1
7257949,1178687,29
7257949,514547,1
7257949,1971048,1
7257949,518575,1
7257949,281775,1
7257949,93445,3
7257949,128041,2
7257949,809323,2
7257949,641035,1
7257949,92578,1
7257949,1297110,1
7257949,702557,1
7257949,30770,1
7257949,2115,3
7257949,72162,1
7257949,2839647,1
7257949,481167,4
7257949,3734382,5
7257949,2011095,1
7257949,26828,1
7257949,303926,2
7257949,486457,1
7257949,1262150,2
7257949,1148027,5
7257949,338889,2
7257949,3951,3
7257949,110570,1
7257949,294402,7
7257949,95260,2
7257949,72158,1
7257949,743143,1
7257949,620476,5
7257949,1147593,1
7257949,332658,1
7257949,28113,1
7257949,22189,2
7257949,11871,5
7257949,158275,1
7257949,2816375,2
7257949,249873,1
7257949,267198,1
7257949,182282,1
7257949,30120,3
7257949,852181,3
7257949,522385,1
7257949,2311090,1
7257949,343321,2
7257949,7435,2
7257949,3945,2
7257949,283369,2
7257949,110564,1
7257949,304508,2
7257949,51622,1
7257949,26823,1
7257949,533981,1
7257949,3855,1
7257949,669634,3
7257949,1956691,2
7257949,371155,1
7257949,2013791,4
7257949,21765,1
7257949,496448,1
7257949,314185,1
7257949,30142,2
7257949,1546070,2
7257949,1721854,2
7257949,204443,1
7257949,700258,2
7257949,160662,10
7257949,397977,2
7257949,356590,5
7257949,167226,1
7257949,69138,2
7257949,120759,2
7257949,2191965,1
7257949,1277473,1
7257949,1,2
7257949,665100,1
7257949,314793,1
7257949,1527814,2
7257949,792130,1
7257949,1350371,1
7257949,920438,1
7257949,20007,1
7257949,8253,4
7257949,252161,4
7257949,680657,2
7257949,1389410,1
7257949,1010218,1
7257949,404987,2
7257949,1036980,1
7257949,26830,1
7257949,115368,6
7257949,10114,1
7257949,1551829,4
7257949,685482,1
7257949,406247,2
7257949,54824,2
7257949,95858,1
7257949,4101,1
7257949,464660,2
7257949,334177,7
7257949,1583926,2
7257949,156722,1
7257949,209900,9
7257949,260616,1
7257949,54776,1
7257949,38714,1
7257949,201156,9
7257949,253969,2
7257949,457591,1
7257949,1350370,2
7257949,5566,1
7257949,244028,1
7257949,92291,4
7257949,1623317,8
7257949,36679,1
7257949,3732434,1
7257949,96059,2
7257949,20832,3
7257949,20021,1
7257949,619809,3
7257949,51125,1
7257949,101747,2
7257949,18573,2
7257949,464664,1
7257949,16112,1
7257949,743146,1
7257949,90471,1
7257949,2649490,1
7257949,8262,4
7257949,623710,1
7257949,2816370,1
7257949,494658,4
7257949,58774,1
7257949,2067959,1
7257949,313463,2
7257949,252999,1
7257949,91934,2
7257949,314205,1
7257949,887488,1
7257949,642994,1
7257949,66103,1
7257949,2218,2
7257949,28042,1
7257949,183585,1
7257949,180654,60
7257949,254199,1
7257949,30138,2
7257949,52691,1
7257949,334054,1
7257949,1179761,10
7257949,92160,3
7257949,82803,4
7257949,16310,1
7257949,10625,2
7257949,144908,2
7257949,1093499,3
7257949,28108,1
7257949,843773,1
7257949,91374,1
7257949,208134,1
7257949,362915,2
7257949,20008,1
7257949,34150,1
7257949,3732411,1
7257949,20004,1
7257949,92861,1
7257949,12293,2
7257949,457391,5
7257949,303833,4
7257949,404899,3
7257949,184997,1
7257949,30767,1
7257949,308075,2
7257949,90244,1
7257949,284528,4
7257949,521423,4
7257949,244947,5
7257949,97825,5
7257949,2906570,1
7257949,30742,1
7257949,486742,1
7257949,16565,1
7257949,189971,1
7257949,3583,1
7257949,1180,1
7257949,151012,1
7257949,1036706,1
7257949,792077,1
7257949,20002,2
7257949,235200,3
7257949,335273,1
7257949,618011,4
7257949,1130676,3
7257949,59883,2
7257949,331685,1
7257949,412457,1
7257949,887428,1
7257949,659341,1
7257949,1325772,1
7257949,7430,2
7257949,380209,2
7257949,2775655,1
7257949,485243,1
7257949,1555228,1
7257949,35572,1
7257949,1083723,2
7257949,52299,1
7257949,466270,2
7257949,92068,3
7257949,1064357,4
7257949,91600,1
7257949,667884,1
7257949,502472,1
7257949,72171,1
7257949,1148575,1
7257949,11131,1
7257949,792485,1
7257949,288451,1
7257949,102065,2
7257949,31586,2
7257949,208787,3
7257949,3412,1
7257949,267186,1
7257949,90242,1
7257949,149030,2
7257949,339622,1
7257949,10627,1
7257949,1285980,1
7257949,25145,1
7257949,731949,1
7257949,726786,1
7257949,3287,2
7257949,402619,3
7257949,150335,1
7257949,741158,1
7257949,156536,1
7257949,25853,1
7257949,52692,5
7257949,328868,2
7257949,26677,1
7257949,607263,4
7257949,649758,1
7257949,1773780,8
7257949,22205,5
7257949,494262,1
7257949,405464,4
7257949,30140,4
7257949,256543,1
7257949,116451,1
7257949,314183,1
7257949,66105,1
7257949,383778,2
7257949,622638,1
7257949,521422,1
7257949,209517,2
7257949,374632,2
7257949,82805,4
7257949,87824,2
7257949,89903,3
7257949,421040,2
7257949,1835,3
7257949,958881,1
7257949,4419,3
7257949,26375,4
7257949,1149898,1
7257949,994527,1
7257949,539403,1
7257949,1965680,2
7257949,747882,2
7257949,149035,1
7257949,1491247,1
7257949,326801,2
7257949,477884,1
7257949,182270,1
7257949,174762,2
7257949,2692511,1
7257949,621409,1
7257949,20003,1
7257949,16111,1
7257949,3739722,1
7257949,11861,7
7257949,54580,6
7257949,91401,1
7257949,20005,1
7257949,253970,2
7257949,1032969,1
7257949,2849,2
7257949,96687,6
7257949,76962,1
7257949,1031489,1
7257949,87826,4
7257949,1866544,1
7257949,346393,1
7257949,20022,1
7257949,414669,4
7257949,72161,2
7257949,494660,4
7257949,17432,1
7257949,3414,5
7257949,30266,2
7257949,291662,1
7257949,1429701,2
7257949,314186,2
7257949,786520,1
7257949,20012,1
7257949,336800,1
7257949,26538,4
7257949,90101,1
7257949,939755,2
7257949,321957,2
7257949,695485,1
7257949,741162,1
7257949,252162,5
7257949,346465,1
7257949,249369,3
7257949,3407,2
7257949,345776,2
7257949,1190,2
7257949,780776,2
7257949,845149,1
7257949,1152261,2
7257949,253655,6
7257949,639928,1
7257949,618412,3
7257949,20988,4
7257949,787583,1
7257949,82800,4
7257949,969833,1
7257949,1858191,2
7257949,466272,2
7257949,101749,1
7257949,121984,1
7257949,214461,1
7257949,373997,1
7257949,254772,1
7257949,392716,3
7257949,454299,3
7257949,1449301,1
7257949,281399,1
7257949,735440,1
7257949,101098,1
7257949,30199,5
7257949,119776,8
7257949,358492,1
7257949,402952,4
7257949,118577,9
7257949,392805,2
7257949,1710292,1
7257949,127896,1
7257949,144316,1
7257949,743147,1
7257949,250722,1
7257949,494657,5
7257949,58921,3
7257949,645487,2
7257949,40203,1
7257949,314200,1
7257949,254766,1
7257949,851138,9
7257949,22204,2
7257949,906,1
7257949,3737799,3
7257949,2299013,3
7257949,777086,1
7257949,787724,1
7257949,51105,1
7257949,80925,1
7257949,50283,9
7257949,69144,3
7257949,209516,1
7257949,1013011,1
7257949,1490001,1
7257949,1268452,1
7257949,57861,1
7257949,926862,1
7257949,1148556,1
7257949,343392,1
7257949,314177,1
7257949,1029224,1
7257949,1005227,2
7257949,11860,7
7257949,256538,2
7257949,1284859,2
7257949,964383,3
7257949,8574,1
7257949,11858,7
7257949,1715546,1
7257949,472923,1
7257949,662206,1
7257949,124409,2
7257949,11319,1
7257949,92862,2
7257949,19221,1
7257949,91408,1
7257949,456118,1
7257949,342933,5
7257949,2075852,1
7257949,407124,1
7257949,1382646,6
7257949,434252,1
7257949,201181,3
7257949,54465,2
7257949,52259,1
7257949,681823,9
7257949,734446,1
7257949,421047,2
7257949,276679,1
7257949,918359,1
7257949,1150572,1
7257949,27894,5
7257949,227582,1
7257949,102945,4
7257949,138348,1
7257949,30771,1
7257949,784879,1
7257949,1152262,2
7257949,8260,4
7257949,51321,3
7257949,180361,4
7257949,202417,1
7257949,648434,2
7257949,107974,1
7257949,2298181,1
7257949,367704,6
7257949,450348,1
7257949,235335,3
7257949,343565,1
7257949,1623331,1
7257949,39694,1
7257949,252072,1
7257949,146417,2
7257949,785044,1
7257949,1953085,1
7257949,254169,2
7257949,963633,2
7257949,235337,3
7257949,65780,1
7257949,1107241,1
7257949,250724,2
7257949,326069,1
7257949,267199,1
7257949,1103073,1
7257949,92162,3
7257949,128803,3
7257949,368393,2
7257949,481162,6
7257949,91003,2
7257949,466777,2
7257949,174889,1
7257949,739830,1
7257949,180651,57
7257949,521420,1
7257949,431394,2
7257949,410,1
7257949,10750,1
7257949,169329,2
7257949,151200,2
7257949,19774,1
7257949,208042,3
7257949,2700662,2
7257949,1151312,1
7257949,968226,1
7257949,189942,1
7257949,27400,1
7257949,102693,1
7257949,94702,1
7257949,18102,1
7257949,392901,3
7257949,97820,3
7257949,183547,1
7257949,94690,1
7257949,370708,1
7257949,359930,3
7257949,14283,1
7257949,102666,2
7257949,208092,2
7257949,92875,1
7257949,619027,1
7257949,202414,1
7257949,427204,2
7257949,314198,1
7257949,410579,1
7257949,867034,2
7257949,205016,1
7257949,163096,1
7257949,2011948,4
7257949,10624,1
7257949,292569,1
7257949,1159849,2
7257949,434059,1
7257949,124698,1
7257949,15202,1
7257949,358101,1
7257949,3283,2
7257949,115373,6
7257949,249289,1
7257949,104900,6
7257949,671292,1
7257949,154331,1
7257949,523979,1
7257949,256548,1
7257949,41870,3
7257949,744422,3
7257949,620817,2
7257949,482669,1
7257949,448257,1
7257949,105852,1
7257949,659972,1
7257949,25874,1
7257949,1324382,1
7257949,101823,1
7257949,355230,2
7257949,244029,1
7257949,620815,3
7257949,116147,1
7257949,3856,1
7257949,204502,1
7257949,1382491,4
7257949,38928,1
7257949,58483,1
7257949,153614,1
7257949,151606,4
7257949,292567,1
7257949,54819,3
7257949,502205,1
7257949,56914,1
7257949,87825,3
7257949,30205,1
7257949,160226,5
7257949,421053,2
7257949,37596,1
7257949,430256,1
7257949,225582,2
7257949,30147,5
7257949,1302603,1
7257949,146286,1
7257949,19361,1
7257949,24308,2
7257949,125392,1
7257949,159357,1
7257949,1624137,2
10493711,12774560_29449482_8089005_11850910_10463,2
10493711,449689_30203107,2
10493711,23651249_1580570,1
10493711,16156851_28924_6722644,1
10493711,4412665_681119,11
10493711,29460737_1684658_22105107_7893302_17703_29446634,1
10493711,11174944_12614349_23564655_19726418_13014,1
10493711,11370560_18090987_4494220_29447069_30153744_16165456_58099_14431677_7208255,1
10493711,19583488_11850916_5622567_11290151_43562,13
10493711,1403_11187348,1
10493711,12963078_9327051_19597965_7220782_4470160_26259_29446905_30270902_10525177,1
10493711,19593_30149378,21
10493711,29448648_5563922_25287,1
10493711,29833873_6929880_29447098_4496395_21909532_51005,2
10493711,11718848_27991,4
10493711,30529693_6329606_15335,2
10493711,1450968_29567694,3
10493711,31578_18047969_16530913_29449239_10404809_30539578_21925021_19784623,1
10493711,18091040_11326379_3797_30151223,1
10493711,29447568_8992131_15333_29449158,3
10493711,30529648_37535,1
10493711,21897418_22987514_22047,5
10493711,29447536_12860754_12288220_12932_29754514_23532172,3
10493711,16149097_10405563_275697,2
10493711,10404736_13336232_29446735_292566_31482,19
10493711,7776218_174773,1
10493711,119113_15677950,1
10493711,29453421_3460405_32187750,1
10493711,29525618_813827,1
10493711,154520_22000475,4
10493711,21914076_128860,1
10493711,30529641_95100,4
10493711,30856184_112019,1
10493711,171976_21922777_29469166,5
10493711,11714563_21930819_16165468_19213_29449662_19686895,1
10493711,79620_7952174,1
10493711,4420880_55290,1
10493711,12674848_29446643_22427460_1030,1
10493711,1597050_246180_2703332,2
10493711,16157041_49523,1
10493711,29468342_57471,1
10493711,12614336_122052_21922501_17682621_16558687,4
10493711,19703617_35774,5
10493711,11718857_138629,2
10493711,11326009_21996,3
10493711,30472039_12168807_22005389_55591,1
10493711,7222885_15678,1
10493711,355128_11718930,3
10493711,192424_22000474,1
10493711,12668714_199525_17682759,3
10493711,16708362_215658,4
10493711,9326546_9319300_109357_29447239,2
10493711,174776_7776221,1
10493711,180049_29451025,1
10493711,19559_30160206_9707317_30532056_7767993,1
10493711,19593893_7799701_29447032_9319307_23566908_21922461_103966,1
10493711,125359_12186527,2
10493711,12861466_195909,1
10493711,30149794_558902,2
10493711,23803128_258995_29446748,1
10493711,4522233_29532289_200596,1
10493711,391612_11274276,1
10493711,214498_12558475,1
10493711,282596_9339589,7
10493711,21914675_3795_16188495,1
10493711,9872144_25801_17682646_29448342,10
10493711,29447655_4291924_302933_22971_19583389,3
10493711,12288250_60220,1
10493711,282601_7962574,1
10493711,427320_9364751,1
10493711,32401_30530650_9142481_12668174,1
10493711,29446930_1748_17807005,2
10493711,30900862_730053_29528318,1
10493711,24020904_730115,2
10493711,23564417_7908323_11161508_38887_12614697_17682543_21909169_9734233_12690589_19695998,1
10493711,212121_10378030,1
10493711,31678_11862766,1
10493711,950474_3031527,1
10493711,234198_15932638,1
10493711,29446720_2593_30085961_11325898_17716860_9600831,1
10493711,3249153_10014914_29669345_7212916_7205_29449480_13746780,8
10493711,662362_23576611,3
10493711,17996217_461091,2
10493711,1615457_19593891_10570883_29446917_7830468_12962863_11285043_8031963_19614,4
10493711,24044_1733828_12168549_29446935,4
10493711,12288171_104909,2
10493711,22876129_30223043_16302396_4470712_96972_30554541_23991919,1
10493711,1733244_385598_29472391,5
10493711,106346_11161341,3
10493711,108146_7777765_30537727,3
10493711,4130_22987557_29446789_9142418_17682840,3
10493711,21882728_10402810_29079_29449799,8
10493711,30528062_29447481_48798,1
10493711,49119_11161340_150087,2
10493711,19204028_87661_12600766,1
10493711,29459488_30527201_300007,7
10493711,30525693_12657097_4494067_4973,2
10493711,19597749_12966_29449502,5
10493711,839496_10501799,1
10493711,12176344_4482700_11338748_106351,1
10493711,291376_30164425_19719243,1
10493711,11705472_176869,2
10493711,55169_30176466,1
10493711,35613_29928926,2
10493711,18107513_316698,1
10493711,30157785_211293_29453757,16
10493711,31699_7953431_12655309_825880_29447100_30532045_9364990,6
10493711,29447048_22041_9680391,8
10493711,30547633_284742,1
10493711,35801_5573755,1
10493711,974186_29498019,1
10493711,30149353_255682,1
10493711,22987553_81858_4328163_11732868,9
10493711,24372949_1475517,1
10493711,9145809_112290,2
10493711,29476219_1191133,1
10493711,12665136_10893611_19593851_29447195_30149306_49259_11849581,6
10493711,30659832_49291_18254263,4
10493711,23642105_780594_13239502,6
10493711,11874074_197458_29469487,3
